session_id,input_sequence,next_field,input_sequence_ids,next_field_id
SESSION-3A0AA715,contact_phone_number | physical_address | gender | date_of_birth | identification_document | subscriber_type | email_address | full_name | streaming_addons_selection | paperless_billing_preference,service_type,"[5, 23, 11, 7, 13, 30, 8, 10, 28, 20]",27
SESSION-3A0AA715,contact_phone_number | physical_address | gender | date_of_birth | identification_document | subscriber_type | email_address | full_name | streaming_addons_selection | paperless_billing_preference | service_type,payment_method,"[5, 23, 11, 7, 13, 30, 8, 10, 28, 20, 27]",21
SESSION-3A0AA715,contact_phone_number | physical_address | gender | date_of_birth | identification_document | subscriber_type | email_address | full_name | streaming_addons_selection | paperless_billing_preference | service_type | payment_method,contract_type,"[5, 23, 11, 7, 13, 30, 8, 10, 28, 20, 27, 21]",6
SESSION-3A0AA715,contact_phone_number | physical_address | gender | date_of_birth | identification_document | subscriber_type | email_address | full_name | streaming_addons_selection | paperless_billing_preference | service_type | payment_method | contract_type,internet_service_selection,"[5, 23, 11, 7, 13, 30, 8, 10, 28, 20, 27, 21, 6]",17
SESSION-3A0AA715,contact_phone_number | physical_address | gender | date_of_birth | identification_document | subscriber_type | email_address | full_name | streaming_addons_selection | paperless_billing_preference | service_type | payment_method | contract_type | internet_service_selection,subscriber_number,"[5, 23, 11, 7, 13, 30, 8, 10, 28, 20, 27, 21, 6, 17]",29
SESSION-3A0CD4C5,date_of_birth,email_address,[7],8
SESSION-3A0CD4C5,date_of_birth | email_address,identification_document,"[7, 8]",13
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document,full_name,"[7, 8, 13]",10
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name,subscriber_type,"[7, 8, 13, 10]",30
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type,physical_address,"[7, 8, 13, 10, 30]",23
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address,gender,"[7, 8, 13, 10, 30, 23]",11
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender,contact_phone_number,"[7, 8, 13, 10, 30, 23, 11]",5
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number,contract_type,"[7, 8, 13, 10, 30, 23, 11, 5]",6
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type,payment_method,"[7, 8, 13, 10, 30, 23, 11, 5, 6]",21
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type | payment_method,internet_service_selection,"[7, 8, 13, 10, 30, 23, 11, 5, 6, 21]",17
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type | payment_method | internet_service_selection,service_type,"[7, 8, 13, 10, 30, 23, 11, 5, 6, 21, 17]",27
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type | payment_method | internet_service_selection | service_type,streaming_addons_selection,"[7, 8, 13, 10, 30, 23, 11, 5, 6, 21, 17, 27]",28
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type | payment_method | internet_service_selection | service_type | streaming_addons_selection,paperless_billing_preference,"[7, 8, 13, 10, 30, 23, 11, 5, 6, 21, 17, 27, 28]",20
SESSION-3A0CD4C5,date_of_birth | email_address | identification_document | full_name | subscriber_type | physical_address | gender | contact_phone_number | contract_type | payment_method | internet_service_selection | service_type | streaming_addons_selection | paperless_billing_preference,subscriber_number,"[7, 8, 13, 10, 30, 23, 11, 5, 6, 21, 17, 27, 28, 20]",29
SESSION-3A25445F,physical_address,subscriber_type,[23],30
SESSION-3A25445F,physical_address | subscriber_type,identification_document,"[23, 30]",13
SESSION-3A25445F,physical_address | subscriber_type | identification_document,full_name,"[23, 30, 13]",10
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name,contact_phone_number,"[23, 30, 13, 10]",5
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number,date_of_birth,"[23, 30, 13, 10, 5]",7
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth,gender,"[23, 30, 13, 10, 5, 7]",11
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender,email_address,"[23, 30, 13, 10, 5, 7, 11]",8
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address,contract_type,"[23, 30, 13, 10, 5, 7, 11, 8]",6
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type,payment_method,"[23, 30, 13, 10, 5, 7, 11, 8, 6]",21
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type | payment_method,paperless_billing_preference,"[23, 30, 13, 10, 5, 7, 11, 8, 6, 21]",20
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type | payment_method | paperless_billing_preference,service_type,"[23, 30, 13, 10, 5, 7, 11, 8, 6, 21, 20]",27
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type | payment_method | paperless_billing_preference | service_type,streaming_addons_selection,"[23, 30, 13, 10, 5, 7, 11, 8, 6, 21, 20, 27]",28
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type | payment_method | paperless_billing_preference | service_type | streaming_addons_selection,internet_service_selection,"[23, 30, 13, 10, 5, 7, 11, 8, 6, 21, 20, 27, 28]",17
SESSION-3A25445F,physical_address | subscriber_type | identification_document | full_name | contact_phone_number | date_of_birth | gender | email_address | contract_type | payment_method | paperless_billing_preference | service_type | streaming_addons_selection | internet_service_selection,subscriber_number,"[23, 30, 13, 10, 5, 7, 11, 8, 6, 21, 20, 27, 28, 17]",29
SESSION-3A3A49D0,mobile_phone_number,email_address,[18],8
SESSION-3A3A49D0,mobile_phone_number | email_address,home_address,"[18, 8]",12
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address,date_of_birth,"[18, 8, 12]",7
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth,full_name,"[18, 8, 12, 7]",10
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name,selfie_liveness_check,"[18, 8, 12, 7, 10]",26
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check,identification_document_number,"[18, 8, 12, 7, 10, 26]",14
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number,face_match_verification,"[18, 8, 12, 7, 10, 26, 14]",9
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification,email_address,"[18, 8, 12, 7, 10, 26, 14, 9]",8
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address,identification_document_type,"[18, 8, 12, 7, 10, 26, 14, 9, 8]",15
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type,profession,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15]",25
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession,assets,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25]",0
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets,income,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0]",16
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income,us_person_status,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16]",32
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status,profession,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32]",25
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status | profession,politically_exposed_person_status,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32, 25]",24
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status | profession | politically_exposed_person_status,us_person_status,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32, 25, 24]",32
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status | profession | politically_exposed_person_status | us_person_status,commercial_address,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32, 25, 24, 32]",4
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status | profession | politically_exposed_person_status | us_person_status | commercial_address,ownership_and_control_information,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32, 25, 24, 32, 4]",19
SESSION-3A3A49D0,mobile_phone_number | email_address | home_address | date_of_birth | full_name | selfie_liveness_check | identification_document_number | face_match_verification | email_address | identification_document_type | profession | assets | income | us_person_status | profession | politically_exposed_person_status | us_person_status | commercial_address | ownership_and_control_information,business_relationship_nature,"[18, 8, 12, 7, 10, 26, 14, 9, 8, 15, 25, 0, 16, 32, 25, 24, 32, 4, 19]",2
